安徽频道,#genre#
CCTV9 记录,http://123.146.40.167:8003/rtp/225.0.4.131:7980
CCTV9 记录,http://27.10.77.52:8005/rtp/225.0.4.131:7980
CCTV9 记录,http://113.206.128.173:8005/rtp/225.0.4.131:7980
CCTV9 记录,http://27.11.52.62:8003/rtp/225.0.4.131:7980
CCTV9 记录,http://27.11.60.108:8001/rtp/225.0.4.131:7980
CCTV9 记录,http://27.10.214.78:8001/rtp/225.0.4.131:7980
CCTV9 记录,http://123.145.42.143:58888/rtp/225.0.4.131:7980
CCTV9 记录,http://27.10.227.109:8001/rtp/225.0.4.131:7980
CCTV9 记录,http://27.11.59.255:8007/rtp/225.0.4.131:7980
CCTV9 记录,http://211.158.153.132:8004/rtp/225.0.4.131:7980
CCTV10 科教,http://171.118.210.238:8083/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://171.118.109.218:8085/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://171.127.71.107:8085/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://171.117.124.55:8085/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://171.122.158.51:8085/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://60.223.68.81:10000/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://118.79.7.119:6001/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://60.220.167.241:8083/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://171.125.90.130:6000/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://171.127.71.107:8084/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://183.185.220.133:8083/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://171.117.70.185:8085/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://171.116.36.42:8082/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://118.81.201.116:8085/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://183.184.170.93:8002/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://221.205.180.219:8005/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://171.120.103.101:5555/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://60.220.167.130:8085/rtp/226.0.2.162:9208$1920x1080
CCTV10 科教,http://123.146.40.167:8003/rtp/225.0.4.130:7980
CCTV10 科教,http://27.10.77.52:8005/rtp/225.0.4.130:7980
CCTV10 科教,http://113.206.128.173:8005/rtp/225.0.4.130:7980
CCTV10 科教,http://27.11.52.62:8003/rtp/225.0.4.130:7980
CCTV10 科教,http://27.11.60.108:8001/rtp/225.0.4.130:7980
CCTV10 科教,http://27.10.214.78:8001/rtp/225.0.4.130:7980
CCTV10 科教,http://123.145.42.143:58888/rtp/225.0.4.130:7980
CCTV10 科教,http://27.10.227.109:8001/rtp/225.0.4.130:7980
CCTV10 科教,http://27.11.59.255:8007/rtp/225.0.4.130:7980
CCTV10 科教,http://211.158.153.132:8004/rtp/225.0.4.130:7980
CCTV10 科教,http://123.144.180.82:55555/rtp/225.0.4.130:7980
CCTV10 科教,http://27.10.76.34:8006/rtp/225.0.4.130:7980
CCTV11 戏曲,http://60.220.167.85:8082/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://61.240.38.128:8084/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://171.116.226.246:8085/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://60.220.167.197:8083/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://171.120.214.114:8082/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://60.220.167.197:8085/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://171.118.210.200:8085/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://171.118.210.238:8083/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://171.127.71.107:8084/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://171.125.90.130:6000/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://183.184.170.93:8002/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://60.223.68.81:10000/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://118.81.201.116:8085/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://183.185.220.133:8083/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://171.120.103.101:5555/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://171.116.36.42:8082/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://60.220.167.241:8083/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://171.122.158.51:8085/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://221.205.180.219:8005/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://60.220.167.130:8083/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://171.118.210.200:8083/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://118.79.113.64:6000/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://118.79.7.119:6001/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://60.220.167.130:8085/rtp/226.0.2.28:8136$720x576
CCTV11 戏曲,http://123.146.40.167:8003/rtp/225.0.4.218:7980
CCTV11 戏曲,http://27.10.77.52:8005/rtp/225.0.4.218:7980
CCTV11 戏曲,http://113.206.128.173:8005/rtp/225.0.4.218:7980
CCTV11 戏曲,http://27.11.52.62:8003/rtp/225.0.4.218:7980
CCTV11 戏曲,http://27.11.60.108:8001/rtp/225.0.4.218:7980
CCTV11 戏曲,http://27.10.214.78:8001/rtp/225.0.4.218:7980
CCTV12 社会与法,http://171.118.210.238:8083/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://171.118.210.200:8083/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://118.79.113.64:6000/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://171.117.124.55:8085/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://171.118.109.218:8085/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://171.125.90.130:6000/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://118.79.7.119:6001/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://171.127.71.107:8084/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://171.122.158.51:8085/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://171.127.71.107:8085/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://171.116.36.42:8082/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://183.184.170.93:8002/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://60.220.167.241:8083/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://171.120.103.101:5555/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://221.205.180.219:8005/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://60.223.68.81:10000/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://183.185.220.133:8083/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://118.81.201.116:8085/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://171.117.70.185:8085/rtp/226.0.2.164:9224$1920x1080
CCTV12 社会与法,http://222.186.57.43:22222/php/best.php?id=CCTV12&live=/PLTV/$1920x1080
CCTV12 社会与法,http://123.146.40.167:8003/rtp/225.0.4.129:7980
CCTV12 社会与法,http://27.10.77.52:8005/rtp/225.0.4.129:7980
CCTV12 社会与法,http://113.206.128.173:8005/rtp/225.0.4.129:7980
CCTV12 社会与法,http://27.11.52.62:8003/rtp/225.0.4.129:7980
CCTV12 社会与法,http://27.11.60.108:8001/rtp/225.0.4.129:7980
CCTV12 社会与法,http://27.10.214.78:8001/rtp/225.0.4.129:7980
CCTV12 社会与法,http://123.145.42.143:58888/rtp/225.0.4.129:7980
CCTV12 社会与法,http://27.10.227.109:8001/rtp/225.0.4.129:7980
CCTV12 社会与法,http://27.11.59.255:8007/rtp/225.0.4.129:7980
CCTV12 社会与法,http://211.158.153.132:8004/rtp/225.0.4.129:7980
CCTV13 新闻,http://60.220.167.241:8083/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://171.118.210.200:8083/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://171.116.36.42:8082/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://118.79.7.119:6001/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://118.79.113.64:6000/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://171.127.71.107:8084/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://171.127.71.107:8085/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://171.125.90.130:6000/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://118.81.201.116:8085/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://171.122.158.51:8085/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://60.220.167.130:8085/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://171.117.70.185:8085/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://171.120.103.101:5555/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://183.184.170.93:8002/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://60.223.68.81:10000/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://183.185.220.133:8083/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://221.205.180.219:8005/rtp/226.0.2.165:9232$1920x1080
CCTV13 新闻,http://222.186.57.43:22222/php/best.php?id=CCTV13&live=/PLTV/$1920x1080
CCTV13 新闻,http://123.146.40.167:8003/rtp/225.0.4.219:7980
CCTV13 新闻,http://27.10.77.52:8005/rtp/225.0.4.219:7980
CCTV13 新闻,http://113.206.128.173:8005/rtp/225.0.4.219:7980
CCTV13 新闻,http://27.11.52.62:8003/rtp/225.0.4.219:7980
CCTV13 新闻,http://27.11.60.108:8001/rtp/225.0.4.219:7980
CCTV13 新闻,http://27.10.214.78:8001/rtp/225.0.4.219:7980
CCTV13 新闻,http://123.145.42.143:58888/rtp/225.0.4.219:7980
CCTV13 新闻,http://27.10.227.109:8001/rtp/225.0.4.219:7980
CCTV13 新闻,http://27.11.59.255:8007/rtp/225.0.4.219:7980
CCTV13 新闻,http://211.158.153.132:8004/rtp/225.0.4.219:7980
CCTV13 新闻,http://123.144.180.82:55555/rtp/225.0.4.219:7980
CCTV13 新闻,http://27.10.76.34:8006/rtp/225.0.4.219:7980
CCTV14 少儿,http://171.116.222.77:8083/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://171.118.210.200:8085/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://61.240.38.128:8084/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://171.118.210.200:8083/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://118.79.7.119:6001/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://171.118.210.200:8082/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://118.79.113.64:6000/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://171.122.158.51:8084/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://171.122.158.51:8085/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://171.127.71.107:8085/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://171.116.36.42:8082/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://183.185.220.133:8083/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://60.220.167.130:8085/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://118.81.201.116:8085/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://171.117.70.185:8085/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://221.205.180.219:8005/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://183.184.170.93:8002/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://60.223.68.81:10000/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://171.120.103.101:5555/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://60.220.167.241:8083/rtp/226.0.2.166:9240$1920x1080
CCTV14 少儿,http://222.186.57.43:22222/php/migu.php?id=CCTV14$1920x1080
CCTV14 少儿,http://123.146.40.167:8003/rtp/225.0.4.128:7980
CCTV14 少儿,http://27.10.77.52:8005/rtp/225.0.4.128:7980
CCTV14 少儿,http://113.206.128.173:8005/rtp/225.0.4.128:7980
CCTV14 少儿,http://27.11.52.62:8003/rtp/225.0.4.128:7980
CCTV14 少儿,http://27.11.60.108:8001/rtp/225.0.4.128:7980
CCTV14 少儿,http://27.10.214.78:8001/rtp/225.0.4.128:7980
CCTV14 少儿,http://123.145.42.143:58888/rtp/225.0.4.128:7980
CCTV14 少儿,http://27.10.227.109:8001/rtp/225.0.4.128:7980
CCTV14 少儿,http://27.11.59.255:8007/rtp/225.0.4.128:7980
CCTV15 音乐,http://171.116.226.246:8082/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.118.210.200:8083/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://60.220.167.85:8082/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.122.158.51:8085/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.117.124.55:8085/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.118.210.200:8085/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://61.240.38.128:8084/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.120.214.114:8082/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.122.158.51:8084/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.127.71.107:8084/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.117.70.185:8085/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://60.223.68.81:10000/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://118.81.201.116:8085/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://183.185.220.133:8083/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.120.103.101:5555/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.116.36.42:8082/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://183.184.170.93:8002/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://60.220.167.241:8083/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://221.205.180.219:8005/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://171.118.109.218:8085/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://118.79.113.64:6000/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://118.79.7.119:6001/rtp/226.0.2.32:8168$720x576
CCTV15 音乐,http://123.146.40.167:8003/rtp/225.0.4.220:7980
CCTV15 音乐,http://27.10.77.52:8005/rtp/225.0.4.220:7980
CCTV15 音乐,http://113.206.128.173:8005/rtp/225.0.4.220:7980
CCTV15 音乐,http://27.11.52.62:8003/rtp/225.0.4.220:7980
CCTV15 音乐,http://27.11.60.108:8001/rtp/225.0.4.220:7980
CCTV15 音乐,http://27.10.214.78:8001/rtp/225.0.4.220:7980
CCTV15 音乐,http://123.145.42.143:58888/rtp/225.0.4.220:7980
CCTV15 音乐,http://27.10.227.109:8001/rtp/225.0.4.220:7980
CCTV16 奥林匹克,http://171.118.210.238:8083/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://171.117.124.55:8085/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://171.118.210.200:8083/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://171.125.90.130:6000/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://171.127.71.107:8085/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://60.220.167.241:8083/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://118.79.7.119:6001/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://171.127.71.107:8084/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://171.117.70.185:8085/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://171.116.36.42:8082/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://60.220.167.130:8085/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://183.185.220.133:8083/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://60.220.167.85:8082/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://60.223.68.81:10000/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://171.120.103.101:5555/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://183.184.170.93:8002/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://221.205.180.219:8005/rtp/226.0.2.169:9264$1920x1080
CCTV16 奥林匹克,http://183.188.229.22:6001/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://183.185.137.146:8004/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://118.79.7.119:6001/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://118.81.187.101:8083/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://221.205.180.219:8005/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://171.116.222.77:8083/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://171.116.222.77:8085/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://60.223.68.81:10000/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://183.191.136.105:8002/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://118.79.119.204:8000/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://171.125.90.130:6000/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://118.81.187.101:8084/rtp/226.0.2.169:9264
CCTV16 奥林匹克,http://183.184.170.93:8002/rtp/226.0.2.169:9264
CCTV怀旧剧场,http://171.122.158.51:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://171.117.124.55:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://171.127.71.107:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://118.79.113.64:6000/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://60.220.167.130:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://60.220.167.241:8083/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://171.117.70.185:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://183.185.220.133:8083/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://60.220.167.85:8082/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://118.81.201.116:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://60.223.68.81:10000/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://171.120.103.101:5555/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://60.220.167.130:8083/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://171.116.36.42:8082/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://183.184.170.93:8002/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://221.205.180.219:8005/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://183.188.229.22:6001/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://183.185.137.146:8004/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://118.79.7.119:6001/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://118.81.187.101:8083/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://221.205.180.219:8005/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://171.116.222.77:8083/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://171.116.222.77:8085/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://60.223.68.81:10000/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://183.191.136.105:8002/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://118.79.119.204:8000/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://171.125.90.130:6000/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://118.81.187.101:8084/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://183.184.170.93:8002/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://171.122.158.51:8084/rtp/226.0.2.224:9704
CCTV风云剧场,http://171.125.90.130:6000/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://118.81.187.101:8084/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://171.118.210.200:8083/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://171.117.124.55:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://118.79.113.64:6000/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://171.118.109.218:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://60.220.167.130:8083/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://118.79.7.119:6001/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://60.220.167.85:8082/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://171.116.36.42:8082/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://171.122.158.51:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://171.120.103.101:5555/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://183.184.170.93:8002/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://60.223.68.81:10000/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://60.220.167.241:8083/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://171.117.70.185:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://60.220.167.130:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://221.205.180.219:8005/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://183.188.229.22:6001/rtp/226.0.2.227:9728
CCTV风云剧场,http://183.185.137.146:8004/rtp/226.0.2.227:9728
CCTV风云剧场,http://118.79.7.119:6001/rtp/226.0.2.227:9728
CCTV风云剧场,http://118.81.187.101:8083/rtp/226.0.2.227:9728
CCTV风云剧场,http://221.205.180.219:8005/rtp/226.0.2.227:9728
CCTV风云剧场,http://171.116.222.77:8083/rtp/226.0.2.227:9728
CCTV风云剧场,http://171.116.222.77:8085/rtp/226.0.2.227:9728
CCTV风云剧场,http://60.223.68.81:10000/rtp/226.0.2.227:9728
CCTV风云剧场,http://183.191.136.105:8002/rtp/226.0.2.227:9728
CCTV风云剧场,http://118.79.119.204:8000/rtp/226.0.2.227:9728
CCTV风云剧场,http://171.125.90.130:6000/rtp/226.0.2.227:9728
CCTV风云剧场,http://118.81.187.101:8084/rtp/226.0.2.227:9728
CCTV第一剧场,http://61.240.38.128:8084/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.118.109.218:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.122.158.51:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.118.210.238:8083/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://60.220.167.130:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://60.220.167.85:8082/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.116.36.42:8082/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.117.124.55:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.125.90.130:6000/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.117.70.185:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://118.79.113.64:6000/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://118.81.201.116:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.120.103.101:5555/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://183.185.220.133:8083/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://118.79.7.119:6001/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://60.223.68.81:10000/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://60.220.167.130:8083/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://183.184.170.93:8002/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://60.220.167.241:8083/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://221.205.180.219:8005/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://183.188.229.22:6001/rtp/226.0.2.221:9680
CCTV第一剧场,http://183.185.137.146:8004/rtp/226.0.2.221:9680
CCTV第一剧场,http://118.79.7.119:6001/rtp/226.0.2.221:9680
CCTV第一剧场,http://118.81.187.101:8083/rtp/226.0.2.221:9680
CCTV第一剧场,http://221.205.180.219:8005/rtp/226.0.2.221:9680
CCTV第一剧场,http://171.116.222.77:8083/rtp/226.0.2.221:9680
CCTV第一剧场,http://171.116.222.77:8085/rtp/226.0.2.221:9680
CCTV第一剧场,http://60.223.68.81:10000/rtp/226.0.2.221:9680
CCTV第一剧场,http://183.191.136.105:8002/rtp/226.0.2.221:9680
CCTV第一剧场,http://118.79.119.204:8000/rtp/226.0.2.221:9680
风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
卫视频道,#genre#
安徽卫视,http://171.118.210.238:8083/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://60.220.167.241:8083/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://171.116.36.42:8082/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://171.127.71.107:8085/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://118.81.201.116:8085/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://171.117.70.185:8085/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://60.223.68.81:10000/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://171.120.103.101:5555/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://183.184.170.93:8002/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://171.125.90.130:6000/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://221.205.180.219:8005/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://123.146.40.167:8003/rtp/225.0.4.133:7980
安徽卫视,http://27.10.77.52:8005/rtp/225.0.4.133:7980
安徽卫视,http://113.206.128.173:8005/rtp/225.0.4.133:7980
安徽卫视,http://27.11.52.62:8003/rtp/225.0.4.133:7980
安徽卫视,http://27.11.60.108:8001/rtp/225.0.4.133:7980
安徽卫视,http://27.10.214.78:8001/rtp/225.0.4.133:7980
安徽卫视,http://123.145.42.143:58888/rtp/225.0.4.133:7980
安徽卫视,http://27.10.227.109:8001/rtp/225.0.4.133:7980
安徽卫视,http://27.11.59.255:8007/rtp/225.0.4.133:7980
安徽卫视,http://211.158.153.132:8004/rtp/225.0.4.133:7980
安徽卫视,http://123.144.180.82:55555/rtp/225.0.4.133:7980
安徽卫视,http://27.10.76.34:8006/rtp/225.0.4.133:7980
